Global_active_power,Date,Time
1.496,2007-04-04,15:50:00
1.408,2007-04-04,16:00:00
1.862,2007-04-04,16:10:00
1.85,2007-04-04,16:20:00
4.106,2007-04-04,16:30:00
1.702,2007-04-04,16:40:00
1.34,2007-04-04,16:50:00
0.698,2007-04-04,17:00:00
0.388,2007-04-04,17:10:00
0.356,2007-04-04,17:20:00
0.254,2007-04-04,17:30:00
0.334,2007-04-04,17:40:00
0.448,2007-04-04,17:50:00
0.388,2007-04-04,18:00:00
0.644,2007-04-04,18:10:00
1.748,2007-04-04,18:20:00
1.928,2007-04-04,18:30:00
1.852,2007-04-04,18:40:00
1.728,2007-04-04,18:50:00
1.75,2007-04-04,19:00:00
1.768,2007-04-04,19:10:00
1.768,2007-04-04,19:20:00
1.748,2007-04-04,19:30:00
1.806,2007-04-04,19:40:00
1.408,2007-04-04,19:50:00
1.212,2007-04-04,20:00:00
1.128,2007-04-04,20:10:00
0.778,2007-04-04,20:20:00
0.788,2007-04-04,20:30:00
1.208,2007-04-04,20:40:00
2.628,2007-04-04,20:50:00
3.38,2007-04-04,21:00:00
3.962,2007-04-04,21:10:00
3.614,2007-04-04,21:20:00
3.514,2007-04-04,21:30:00
5.1,2007-04-04,21:40:00
2.884,2007-04-04,21:50:00
2.838,2007-04-04,22:00:00
1.978,2007-04-04,22:10:00
1.912,2007-04-04,22:20:00
1.96,2007-04-04,22:30:00
2.252,2007-04-04,22:40:00
2.14,2007-04-04,22:50:00
3.74,2007-04-04,23:00:00
1.946,2007-04-04,23:10:00
1.502,2007-04-04,23:20:00
1.472,2007-04-04,23:30:00
1.438,2007-04-04,23:40:00
0.35,2007-04-04,23:50:00
0.408,2007-04-05,00:00:00
0.312,2007-04-05,00:10:00
0.212,2007-04-05,00:20:00
0.292,2007-04-05,00:30:00
0.306,2007-04-05,00:40:00
0.4,2007-04-05,00:50:00
0.386,2007-04-05,01:00:00
0.366,2007-04-05,01:10:00
0.286,2007-04-05,01:20:00
0.322,2007-04-05,01:30:00
0.314,2007-04-05,01:40:00
0.218,2007-04-05,01:50:00
0.288,2007-04-05,02:00:00
0.33,2007-04-05,02:10:00
0.316,2007-04-05,02:20:00
0.222,2007-04-05,02:30:00
0.292,2007-04-05,02:40:00
0.212,2007-04-05,02:50:00
0.318,2007-04-05,03:00:00
0.212,2007-04-05,03:10:00
0.26,2007-04-05,03:20:00
0.282,2007-04-05,03:30:00
0.31,2007-04-05,03:40:00
0.212,2007-04-05,03:50:00
0.296,2007-04-05,04:00:00
0.37,2007-04-05,04:10:00
0.392,2007-04-05,04:20:00
0.38,2007-04-05,04:30:00
0.284,2007-04-05,04:40:00
0.278,2007-04-05,04:50:00
0.344,2007-04-05,05:00:00
0.306,2007-04-05,05:10:00
0.21,2007-04-05,05:20:00
0.21,2007-04-05,05:30:00
0.332,2007-04-05,05:40:00
0.314,2007-04-05,05:50:00
0.224,2007-04-05,06:00:00
0.22,2007-04-05,06:10:00
0.296,2007-04-05,06:20:00
0.32,2007-04-05,06:30:00
0.218,2007-04-05,06:40:00
1.41,2007-04-05,06:50:00
2.456,2007-04-05,07:00:00
2.702,2007-04-05,07:10:00
3.148,2007-04-05,07:20:00
2.148,2007-04-05,07:30:00
2.49,2007-04-05,07:40:00
2.424,2007-04-05,07:50:00
1.964,2007-04-05,08:00:00
1.45,2007-04-05,08:10:00
1.382,2007-04-05,08:20:00
1.588,2007-04-05,08:30:00
2.18,2007-04-05,08:40:00
3.708,2007-04-05,08:50:00
1.456,2007-04-05,09:00:00
1.608,2007-04-05,09:10:00
1.862,2007-04-05,09:20:00
1.382,2007-04-05,09:30:00
1.424,2007-04-05,09:40:00
1.764,2007-04-05,09:50:00
1.548,2007-04-05,10:00:00
1.374,2007-04-05,10:10:00
1.356,2007-04-05,10:20:00
1.358,2007-04-05,10:30:00
3.672,2007-04-05,10:40:00
1.57,2007-04-05,10:50:00
3.082,2007-04-05,11:00:00
1.334,2007-04-05,11:10:00
1.608,2007-04-05,11:20:00
1.458,2007-04-05,11:30:00
1.386,2007-04-05,11:40:00
1.382,2007-04-05,11:50:00
1.392,2007-04-05,12:00:00
0.494,2007-04-05,12:10:00
0.33,2007-04-05,12:20:00
0.328,2007-04-05,12:30:00
0.324,2007-04-05,12:40:00
0.502,2007-04-05,12:50:00
0.328,2007-04-05,13:00:00
0.328,2007-04-05,13:10:00
0.328,2007-04-05,13:20:00
0.43,2007-04-05,13:30:00
0.492,2007-04-05,13:40:00
0.326,2007-04-05,13:50:00
0.408,2007-04-05,14:00:00
0.516,2007-04-05,14:10:00
0.578,2007-04-05,14:20:00
0.478,2007-04-05,14:30:00
0.402,2007-04-05,14:40:00
0.424,2007-04-05,14:50:00
1.366,2007-04-05,15:00:00
0.562,2007-04-05,15:10:00
0.462,2007-04-05,15:20:00
0.444,2007-04-05,15:30:00
0.404,2007-04-05,15:40:00
0.504,2007-04-05,15:50:00
0.458,2007-04-05,16:00:00
0.47,2007-04-05,16:10:00
0.406,2007-04-05,16:20:00
0.508,2007-04-05,16:30:00
0.492,2007-04-05,16:40:00
0.476,2007-04-05,16:50:00
0.394,2007-04-05,17:00:00
0.496,2007-04-05,17:10:00
0.574,2007-04-05,17:20:00
0.468,2007-04-05,17:30:00
0.534,2007-04-05,17:40:00
0.51,2007-04-05,17:50:00
0.558,2007-04-05,18:00:00
0.39,2007-04-05,18:10:00
0.47,2007-04-05,18:20:00
0.394,2007-04-05,18:30:00
0.492,2007-04-05,18:40:00
0.458,2007-04-05,18:50:00
0.488,2007-04-05,19:00:00
3.312,2007-04-05,19:10:00
4.392,2007-04-05,19:20:00
2.176,2007-04-05,19:30:00
2.948,2007-04-05,19:40:00
1.942,2007-04-05,19:50:00
3.552,2007-04-05,20:00:00
2.32,2007-04-05,20:10:00
2.28,2007-04-05,20:20:00
2.158,2007-04-05,20:30:00
5.726,2007-04-05,20:40:00
5.64,2007-04-05,20:50:00
8.102,2007-04-05,21:00:00
4.768,2007-04-05,21:10:00
4.382,2007-04-05,21:20:00
4.794,2007-04-05,21:30:00
4.242,2007-04-05,21:40:00
3.662,2007-04-05,21:50:00
3.732,2007-04-05,22:00:00
2.168,2007-04-05,22:10:00
4.428,2007-04-05,22:20:00
2.136,2007-04-05,22:30:00
2.476,2007-04-05,22:40:00
1.816,2007-04-05,22:50:00
1.548,2007-04-05,23:00:00
1.532,2007-04-05,23:10:00
1.354,2007-04-05,23:20:00
1.338,2007-04-05,23:30:00
1.524,2007-04-05,23:40:00
1.446,2007-04-05,23:50:00
1.364,2007-04-06,00:00:00
1.366,2007-04-06,00:10:00
1.438,2007-04-06,00:20:00
1.52,2007-04-06,00:30:00
1.442,2007-04-06,00:40:00
1.43,2007-04-06,00:50:00
0.34,2007-04-06,01:00:00
0.51,2007-04-06,01:10:00
0.364,2007-04-06,01:20:00
0.27,2007-04-06,01:30:00
0.266,2007-04-06,01:40:00
0.428,2007-04-06,01:50:00
0.43,2007-04-06,02:00:00
0.266,2007-04-06,02:10:00
0.266,2007-04-06,02:20:00
0.268,2007-04-06,02:30:00
0.442,2007-04-06,02:40:00
0.268,2007-04-06,02:50:00
0.268,2007-04-06,03:00:00
0.266,2007-04-06,03:10:00
0.368,2007-04-06,03:20:00
0.354,2007-04-06,03:30:00
0.35,2007-04-06,03:40:00
0.348,2007-04-06,03:50:00
0.444,2007-04-06,04:00:00
0.432,2007-04-06,04:10:00
0.406,2007-04-06,04:20:00
0.266,2007-04-06,04:30:00
0.298,2007-04-06,04:40:00
0.364,2007-04-06,04:50:00
0.344,2007-04-06,05:00:00
0.264,2007-04-06,05:10:00
0.266,2007-04-06,05:20:00
0.368,2007-04-06,05:30:00
0.264,2007-04-06,05:40:00
0.34,2007-04-06,05:50:00
0.27,2007-04-06,06:00:00
0.38,2007-04-06,06:10:00
0.366,2007-04-06,06:20:00
0.27,2007-04-06,06:30:00
0.342,2007-04-06,06:40:00
0.836,2007-04-06,06:50:00
1.872,2007-04-06,07:00:00
1.296,2007-04-06,07:10:00
1.45,2007-04-06,07:20:00
2.978,2007-04-06,07:30:00
2.832,2007-04-06,07:40:00
1.824,2007-04-06,07:50:00
1.99,2007-04-06,08:00:00
3.542,2007-04-06,08:10:00
1.476,2007-04-06,08:20:00
1.478,2007-04-06,08:30:00
1.52,2007-04-06,08:40:00
1.454,2007-04-06,08:50:00
1.35,2007-04-06,09:00:00
1.354,2007-04-06,09:10:00
1.258,2007-04-06,09:20:00
1.362,2007-04-06,09:30:00
1.35,2007-04-06,09:40:00
1.482,2007-04-06,09:50:00
1.464,2007-04-06,10:00:00
1.352,2007-04-06,10:10:00
1.394,2007-04-06,10:20:00
1.4,2007-04-06,10:30:00
1.372,2007-04-06,10:40:00
1.27,2007-04-06,10:50:00
1.282,2007-04-06,11:00:00
1.398,2007-04-06,11:10:00
1.36,2007-04-06,11:20:00
1.274,2007-04-06,11:30:00
1.272,2007-04-06,11:40:00
1.36,2007-04-06,11:50:00
0.69,2007-04-06,12:00:00
0.24,2007-04-06,12:10:00
0.226,2007-04-06,12:20:00
0.224,2007-04-06,12:30:00
0.406,2007-04-06,12:40:00
0.406,2007-04-06,12:50:00
0.306,2007-04-06,13:00:00
0.296,2007-04-06,13:10:00
0.412,2007-04-06,13:20:00
0.464,2007-04-06,13:30:00
0.226,2007-04-06,13:40:00
0.228,2007-04-06,13:50:00
0.228,2007-04-06,14:00:00
0.406,2007-04-06,14:10:00
0.234,2007-04-06,14:20:00
0.23,2007-04-06,14:30:00
0.232,2007-04-06,14:40:00
0.336,2007-04-06,14:50:00
0.398,2007-04-06,15:00:00
0.228,2007-04-06,15:10:00
0.228,2007-04-06,15:20:00
0.336,2007-04-06,15:30:00
0.324,2007-04-06,15:40:00
0.384,2007-04-06,15:50:00
0.306,2007-04-06,16:00:00
0.3,2007-04-06,16:10:00
0.434,2007-04-06,16:20:00
0.408,2007-04-06,16:30:00
0.264,2007-04-06,16:40:00
0.264,2007-04-06,16:50:00
1.54,2007-04-06,17:00:00
1.424,2007-04-06,17:10:00
1.404,2007-04-06,17:20:00
1.342,2007-04-06,17:30:00
1.438,2007-04-06,17:40:00
1.434,2007-04-06,17:50:00
1.48,2007-04-06,18:00:00
1.326,2007-04-06,18:10:00
3.562,2007-04-06,18:20:00
5.812,2007-04-06,18:30:00
3.782,2007-04-06,18:40:00
3.684,2007-04-06,18:50:00
3.61,2007-04-06,19:00:00
3.696,2007-04-06,19:10:00
2.97,2007-04-06,19:20:00
2.868,2007-04-06,19:30:00
2.102,2007-04-06,19:40:00
0.328,2007-04-06,19:50:00
0.416,2007-04-06,20:00:00
0.418,2007-04-06,20:10:00
0.34,2007-04-06,20:20:00
0.266,2007-04-06,20:30:00
0.686,2007-04-06,20:40:00
1.548,2007-04-06,20:50:00
1.318,2007-04-06,21:00:00
1.39,2007-04-06,21:10:00
2.666,2007-04-06,21:20:00
2.616,2007-04-06,21:30:00
2.312,2007-04-06,21:40:00
3.182,2007-04-06,21:50:00
2.172,2007-04-06,22:00:00
2.514,2007-04-06,22:10:00
2.426,2007-04-06,22:20:00
2.622,2007-04-06,22:30:00
2.098,2007-04-06,22:40:00
1.616,2007-04-06,22:50:00
1.408,2007-04-06,23:00:00
1.386,2007-04-06,23:10:00
1.248,2007-04-06,23:20:00
1.616,2007-04-06,23:30:00
1.27,2007-04-06,23:40:00
1.024,2007-04-06,23:50:00
0.974,2007-04-07,00:00:00
0.94,2007-04-07,00:10:00
1.036,2007-04-07,00:20:00
0.946,2007-04-07,00:30:00
1.008,2007-04-07,00:40:00
0.94,2007-04-07,00:50:00
1.044,2007-04-07,01:00:00
0.35,2007-04-07,01:10:00
0.386,2007-04-07,01:20:00
0.3,2007-04-07,01:30:00
0.424,2007-04-07,01:40:00
0.408,2007-04-07,01:50:00
0.312,2007-04-07,02:00:00
0.298,2007-04-07,02:10:00
0.226,2007-04-07,02:20:00
0.326,2007-04-07,02:30:00
0.242,2007-04-07,02:40:00
0.322,2007-04-07,02:50:00
0.3,2007-04-07,03:00:00
0.33,2007-04-07,03:10:00
0.318,2007-04-07,03:20:00
0.224,2007-04-07,03:30:00
0.318,2007-04-07,03:40:00
0.374,2007-04-07,03:50:00
0.362,2007-04-07,04:00:00
0.34,2007-04-07,04:10:00
0.332,2007-04-07,04:20:00
0.368,2007-04-07,04:30:00
0.406,2007-04-07,04:40:00
0.314,2007-04-07,04:50:00
0.242,2007-04-07,05:00:00
1.378,2007-04-07,05:10:00
1.398,2007-04-07,05:20:00
1.37,2007-04-07,05:30:00
0.558,2007-04-07,05:40:00
0.242,2007-04-07,05:50:00
0.406,2007-04-07,06:00:00
0.322,2007-04-07,06:10:00
0.228,2007-04-07,06:20:00
0.226,2007-04-07,06:30:00
0.3,2007-04-07,06:40:00
0.318,2007-04-07,06:50:00
0.216,2007-04-07,07:00:00
0.304,2007-04-07,07:10:00
0.3,2007-04-07,07:20:00
0.47,2007-04-07,07:30:00
3.548,2007-04-07,07:40:00
2.11,2007-04-07,07:50:00
0.33,2007-04-07,08:00:00
0.84,2007-04-07,08:10:00
0.766,2007-04-07,08:20:00
0.678,2007-04-07,08:30:00
0.678,2007-04-07,08:40:00
0.746,2007-04-07,08:50:00
0.764,2007-04-07,09:00:00
0.586,2007-04-07,09:10:00
1.762,2007-04-07,09:20:00
1.632,2007-04-07,09:30:00
3.722,2007-04-07,09:40:00
3.67,2007-04-07,09:50:00
1.508,2007-04-07,10:00:00
1.758,2007-04-07,10:10:00
4.036,2007-04-07,10:20:00
1.748,2007-04-07,10:30:00
1.47,2007-04-07,10:40:00
1.442,2007-04-07,10:50:00
1.452,2007-04-07,11:00:00
2.644,2007-04-07,11:10:00
2.508,2007-04-07,11:20:00
2.468,2007-04-07,11:30:00
3.858,2007-04-07,11:40:00
1.394,2007-04-07,11:50:00
1.28,2007-04-07,12:00:00
0.498,2007-04-07,12:10:00
0.33,2007-04-07,12:20:00
0.422,2007-04-07,12:30:00
0.404,2007-04-07,12:40:00
0.368,2007-04-07,12:50:00
0.292,2007-04-07,13:00:00
0.402,2007-04-07,13:10:00
0.53,2007-04-07,13:20:00
0.316,2007-04-07,13:30:00
0.242,2007-04-07,13:40:00
0.22,2007-04-07,13:50:00
0.322,2007-04-07,14:00:00
0.226,2007-04-07,14:10:00
0.316,2007-04-07,14:20:00
0.246,2007-04-07,14:30:00
0.346,2007-04-07,14:40:00
0.32,2007-04-07,14:50:00
0.3,2007-04-07,15:00:00
0.31,2007-04-07,15:10:00
0.756,2007-04-07,15:20:00
0.632,2007-04-07,15:30:00
0.534,2007-04-07,15:40:00
0.58,2007-04-07,15:50:00
0.442,2007-04-07,16:00:00
0.544,2007-04-07,16:10:00
0.462,2007-04-07,16:20:00
0.53,2007-04-07,16:30:00
0.458,2007-04-07,16:40:00
0.714,2007-04-07,16:50:00
0.636,2007-04-07,17:00:00
0.296,2007-04-07,17:10:00
0.38,2007-04-07,17:20:00
0.426,2007-04-07,17:30:00
0.412,2007-04-07,17:40:00
0.3,2007-04-07,17:50:00
0.374,2007-04-07,18:00:00
0.384,2007-04-07,18:10:00
0.49,2007-04-07,18:20:00
1.486,2007-04-07,18:30:00
1.442,2007-04-07,18:40:00
1.468,2007-04-07,18:50:00
1.452,2007-04-07,19:00:00
0.39,2007-04-07,19:10:00
0.304,2007-04-07,19:20:00
0.37,2007-04-07,19:30:00
0.402,2007-04-07,19:40:00
0.396,2007-04-07,19:50:00
0.294,2007-04-07,20:00:00
0.3,2007-04-07,20:10:00
0.372,2007-04-07,20:20:00
0.39,2007-04-07,20:30:00
0.292,2007-04-07,20:40:00
0.292,2007-04-07,20:50:00
0.452,2007-04-07,21:00:00
1.146,2007-04-07,21:10:00
4.406,2007-04-07,21:20:00
4.256,2007-04-07,21:30:00
4.426,2007-04-07,21:40:00
3.464,2007-04-07,21:50:00
3.388,2007-04-07,22:00:00
3.292,2007-04-07,22:10:00
3.264,2007-04-07,22:20:00
3.472,2007-04-07,22:30:00
3.452,2007-04-07,22:40:00
3.302,2007-04-07,22:50:00
3.302,2007-04-07,23:00:00
3.324,2007-04-07,23:10:00
3.49,2007-04-07,23:20:00
3.322,2007-04-07,23:30:00
3.308,2007-04-07,23:40:00
3.356,2007-04-07,23:50:00
3.526,2007-04-08,00:00:00
3.582,2007-04-08,00:10:00
3.43,2007-04-08,00:20:00
2.348,2007-04-08,00:30:00
2.49,2007-04-08,00:40:00
2.48,2007-04-08,00:50:00
2.314,2007-04-08,01:00:00
2.266,2007-04-08,01:10:00
2.25,2007-04-08,01:20:00
2.36,2007-04-08,01:30:00
2.322,2007-04-08,01:40:00
2.258,2007-04-08,01:50:00
2.266,2007-04-08,02:00:00
2.372,2007-04-08,02:10:00
2.376,2007-04-08,02:20:00
2.336,2007-04-08,02:30:00
2.286,2007-04-08,02:40:00
2.384,2007-04-08,02:50:00
2.466,2007-04-08,03:00:00
2.446,2007-04-08,03:10:00
2.36,2007-04-08,03:20:00
2.35,2007-04-08,03:30:00
2.446,2007-04-08,03:40:00
2.294,2007-04-08,03:50:00
2.354,2007-04-08,04:00:00
2.296,2007-04-08,04:10:00
2.384,2007-04-08,04:20:00
2.356,2007-04-08,04:30:00
2.286,2007-04-08,04:40:00
2.35,2007-04-08,04:50:00
2.37,2007-04-08,05:00:00
2.366,2007-04-08,05:10:00
2.286,2007-04-08,05:20:00
2.33,2007-04-08,05:30:00
2.264,2007-04-08,05:40:00
2.366,2007-04-08,05:50:00
0.798,2007-04-08,06:00:00
0.864,2007-04-08,06:10:00
1.268,2007-04-08,06:20:00
3.286,2007-04-08,06:30:00
2.358,2007-04-08,06:40:00
2.27,2007-04-08,06:50:00
2.34,2007-04-08,07:00:00
2.456,2007-04-08,07:10:00
0.324,2007-04-08,07:20:00
0.226,2007-04-08,07:30:00
0.226,2007-04-08,07:40:00
0.354,2007-04-08,07:50:00
0.366,2007-04-08,08:00:00
0.434,2007-04-08,08:10:00
0.412,2007-04-08,08:20:00
0.74,2007-04-08,08:30:00
0.576,2007-04-08,08:40:00
0.438,2007-04-08,08:50:00
0.528,2007-04-08,09:00:00
1.574,2007-04-08,09:10:00
1.748,2007-04-08,09:20:00
1.69,2007-04-08,09:30:00
1.57,2007-04-08,09:40:00
0.414,2007-04-08,09:50:00
0.746,2007-04-08,10:00:00
0.792,2007-04-08,10:10:00
0.626,2007-04-08,10:20:00
0.624,2007-04-08,10:30:00
0.626,2007-04-08,10:40:00
0.72,2007-04-08,10:50:00
0.694,2007-04-08,11:00:00
0.62,2007-04-08,11:10:00
0.622,2007-04-08,11:20:00
0.726,2007-04-08,11:30:00
0.786,2007-04-08,11:40:00
0.478,2007-04-08,11:50:00
0.492,2007-04-08,12:00:00
0.594,2007-04-08,12:10:00
0.61,2007-04-08,12:20:00
0.574,2007-04-08,12:30:00
0.78,2007-04-08,12:40:00
0.408,2007-04-08,12:50:00
0.576,2007-04-08,13:00:00
0.432,2007-04-08,13:10:00
0.508,2007-04-08,13:20:00
0.448,2007-04-08,13:30:00
1.388,2007-04-08,13:40:00
1.358,2007-04-08,13:50:00
1.358,2007-04-08,14:00:00
1.338,2007-04-08,14:10:00
1.376,2007-04-08,14:20:00
1.39,2007-04-08,14:30:00
1.3,2007-04-08,14:40:00
1.376,2007-04-08,14:50:00
1.376,2007-04-08,15:00:00
1.454,2007-04-08,15:10:00
1.346,2007-04-08,15:20:00
0.3,2007-04-08,15:30:00
0.36,2007-04-08,15:40:00
0.328,2007-04-08,15:50:00
0.268,2007-04-08,16:00:00
0.218,2007-04-08,16:10:00
0.294,2007-04-08,16:20:00
0.324,2007-04-08,16:30:00
0.314,2007-04-08,16:40:00
0.22,2007-04-08,16:50:00
0.22,2007-04-08,17:00:00
0.346,2007-04-08,17:10:00
0.318,2007-04-08,17:20:00
0.218,2007-04-08,17:30:00
0.216,2007-04-08,17:40:00
0.294,2007-04-08,17:50:00
0.462,2007-04-08,18:00:00
0.32,2007-04-08,18:10:00
0.29,2007-04-08,18:20:00
0.288,2007-04-08,18:30:00
0.466,2007-04-08,18:40:00
0.312,2007-04-08,18:50:00
0.216,2007-04-08,19:00:00
0.214,2007-04-08,19:10:00
0.28,2007-04-08,19:20:00
0.384,2007-04-08,19:30:00
0.214,2007-04-08,19:40:00
0.222,2007-04-08,19:50:00
0.216,2007-04-08,20:00:00
0.392,2007-04-08,20:10:00
0.24,2007-04-08,20:20:00
0.212,2007-04-08,20:30:00
0.212,2007-04-08,20:40:00
0.392,2007-04-08,20:50:00
0.46,2007-04-08,21:00:00
0.29,2007-04-08,21:10:00
0.286,2007-04-08,21:20:00
0.368,2007-04-08,21:30:00
0.362,2007-04-08,21:40:00
0.282,2007-04-08,21:50:00
0.214,2007-04-08,22:00:00
0.214,2007-04-08,22:10:00
0.31,2007-04-08,22:20:00
0.288,2007-04-08,22:30:00
0.216,2007-04-08,22:40:00
0.216,2007-04-08,22:50:00
0.322,2007-04-08,23:00:00
0.31,2007-04-08,23:10:00
0.288,2007-04-08,23:20:00
1.284,2007-04-08,23:30:00
1.402,2007-04-08,23:40:00
1.444,2007-04-08,23:50:00
0.392,2007-04-09,00:00:00
0.366,2007-04-09,00:10:00
0.294,2007-04-09,00:20:00
0.392,2007-04-09,00:30:00
0.22,2007-04-09,00:40:00
0.298,2007-04-09,00:50:00
0.22,2007-04-09,01:00:00
0.322,2007-04-09,01:10:00
0.31,2007-04-09,01:20:00
0.216,2007-04-09,01:30:00
0.288,2007-04-09,01:40:00
0.324,2007-04-09,01:50:00
0.31,2007-04-09,02:00:00
0.216,2007-04-09,02:10:00
0.294,2007-04-09,02:20:00
0.22,2007-04-09,02:30:00
0.318,2007-04-09,02:40:00
0.264,2007-04-09,02:50:00
0.302,2007-04-09,03:00:00
0.366,2007-04-09,03:10:00
0.39,2007-04-09,03:20:00
0.362,2007-04-09,03:30:00
0.218,2007-04-09,03:40:00
0.296,2007-04-09,03:50:00
0.326,2007-04-09,04:00:00
0.316,2007-04-09,04:10:00
0.218,2007-04-09,04:20:00
0.218,2007-04-09,04:30:00
0.292,2007-04-09,04:40:00
0.316,2007-04-09,04:50:00
0.218,2007-04-09,05:00:00
0.218,2007-04-09,05:10:00
0.252,2007-04-09,05:20:00
0.39,2007-04-09,05:30:00
0.222,2007-04-09,05:40:00
0.252,2007-04-09,05:50:00
0.31,2007-04-09,06:00:00
0.48,2007-04-09,06:10:00
0.386,2007-04-09,06:20:00
0.292,2007-04-09,06:30:00
0.22,2007-04-09,06:40:00
0.266,2007-04-09,06:50:00
0.384,2007-04-09,07:00:00
0.22,2007-04-09,07:10:00
0.222,2007-04-09,07:20:00
0.216,2007-04-09,07:30:00
0.396,2007-04-09,07:40:00
0.35,2007-04-09,07:50:00
0.216,2007-04-09,08:00:00
0.216,2007-04-09,08:10:00
0.322,2007-04-09,08:20:00
0.388,2007-04-09,08:30:00
0.218,2007-04-09,08:40:00
0.308,2007-04-09,08:50:00
0.302,2007-04-09,09:00:00
0.394,2007-04-09,09:10:00
0.362,2007-04-09,09:20:00
0.294,2007-04-09,09:30:00
0.216,2007-04-09,09:40:00
0.312,2007-04-09,09:50:00
1.398,2007-04-09,10:00:00
1.292,2007-04-09,10:10:00
1.236,2007-04-09,10:20:00
1.338,2007-04-09,10:30:00
0.304,2007-04-09,10:40:00
0.286,2007-04-09,10:50:00
0.214,2007-04-09,11:00:00
0.324,2007-04-09,11:10:00
0.31,2007-04-09,11:20:00
0.214,2007-04-09,11:30:00
0.284,2007-04-09,11:40:00
0.296,2007-04-09,11:50:00
0.396,2007-04-09,12:00:00
0.29,2007-04-09,12:10:00
0.36,2007-04-09,12:20:00
0.3,2007-04-09,12:30:00
0.318,2007-04-09,12:40:00
0.312,2007-04-09,12:50:00
0.22,2007-04-09,13:00:00
0.29,2007-04-09,13:10:00
0.328,2007-04-09,13:20:00
0.314,2007-04-09,13:30:00
0.216,2007-04-09,13:40:00
0.22,2007-04-09,13:50:00
0.29,2007-04-09,14:00:00
0.314,2007-04-09,14:10:00
0.214,2007-04-09,14:20:00
0.218,2007-04-09,14:30:00
0.294,2007-04-09,14:40:00
0.402,2007-04-09,14:50:00
0.392,2007-04-09,15:00:00
0.292,2007-04-09,15:10:00
0.286,2007-04-09,15:20:00
1.614,2007-04-09,15:30:00
2.8,2007-04-09,15:40:00
2.548,2007-04-09,15:50:00
0.636,2007-04-09,16:00:00
2.498,2007-04-09,16:10:00
2.684,2007-04-09,16:20:00
0.312,2007-04-09,16:30:00
0.242,2007-04-09,16:40:00
0.22,2007-04-09,16:50:00
1.498,2007-04-09,17:00:00
1.442,2007-04-09,17:10:00
1.348,2007-04-09,17:20:00
1.358,2007-04-09,17:30:00
1.518,2007-04-09,17:40:00
1.502,2007-04-09,17:50:00
1.41,2007-04-09,18:00:00
1.342,2007-04-09,18:10:00
1.446,2007-04-09,18:20:00
0.394,2007-04-09,18:30:00
0.5,2007-04-09,18:40:00
0.496,2007-04-09,18:50:00
2.432,2007-04-09,19:00:00
2.52,2007-04-09,19:10:00
2.594,2007-04-09,19:20:00
2.508,2007-04-09,19:30:00
0.782,2007-04-09,19:40:00
2.562,2007-04-09,19:50:00
2.486,2007-04-09,20:00:00
2.394,2007-04-09,20:10:00
0.216,2007-04-09,20:20:00
1.53,2007-04-09,20:30:00
1.85,2007-04-09,20:40:00
1.674,2007-04-09,20:50:00
1.666,2007-04-09,21:00:00
1.412,2007-04-09,21:10:00
3.676,2007-04-09,21:20:00
1.43,2007-04-09,21:30:00
1.364,2007-04-09,21:40:00
0.29,2007-04-09,21:50:00
0.47,2007-04-09,22:00:00
0.456,2007-04-09,22:10:00
0.27,2007-04-09,22:20:00
0.254,2007-04-09,22:30:00
2.576,2007-04-09,22:40:00
0.394,2007-04-09,22:50:00
0.222,2007-04-09,23:00:00
0.222,2007-04-09,23:10:00
0.22,2007-04-09,23:20:00
0.48,2007-04-09,23:30:00
0.39,2007-04-09,23:40:00
0.294,2007-04-09,23:50:00
0.29,2007-04-10,00:00:00
0.438,2007-04-10,00:10:00
0.386,2007-04-10,00:20:00
0.22,2007-04-10,00:30:00
0.222,2007-04-10,00:40:00
0.284,2007-04-10,00:50:00
0.388,2007-04-10,01:00:00
0.22,2007-04-10,01:10:00
0.22,2007-04-10,01:20:00
0.22,2007-04-10,01:30:00
0.4,2007-04-10,01:40:00
0.362,2007-04-10,01:50:00
0.222,2007-04-10,02:00:00
0.22,2007-04-10,02:10:00
0.33,2007-04-10,02:20:00
0.472,2007-04-10,02:30:00
0.304,2007-04-10,02:40:00
0.296,2007-04-10,02:50:00
0.344,2007-04-10,03:00:00
0.462,2007-04-10,03:10:00
0.218,2007-04-10,03:20:00
0.218,2007-04-10,03:30:00
0.218,2007-04-10,03:40:00
0.324,2007-04-10,03:50:00
0.388,2007-04-10,04:00:00
0.22,2007-04-10,04:10:00
0.22,2007-04-10,04:20:00
0.326,2007-04-10,04:30:00
0.386,2007-04-10,04:40:00
0.22,2007-04-10,04:50:00
0.22,2007-04-10,05:00:00
0.278,2007-04-10,05:10:00
0.314,2007-04-10,05:20:00
0.374,2007-04-10,05:30:00
1.35,2007-04-10,05:40:00
1.348,2007-04-10,05:50:00
1.422,2007-04-10,06:00:00
0.362,2007-04-10,06:10:00
0.218,2007-04-10,06:20:00
0.218,2007-04-10,06:30:00
0.32,2007-04-10,06:40:00
0.308,2007-04-10,06:50:00
0.286,2007-04-10,07:00:00
0.212,2007-04-10,07:10:00
0.326,2007-04-10,07:20:00
0.312,2007-04-10,07:30:00
0.296,2007-04-10,07:40:00
0.216,2007-04-10,07:50:00
0.216,2007-04-10,08:00:00
0.312,2007-04-10,08:10:00
0.212,2007-04-10,08:20:00
0.37,2007-04-10,08:30:00
0.292,2007-04-10,08:40:00
